people,temperature,humidity,lightIntensity,noise,co2,pm25,airflow,energy,comfort
10,24.482046383416055,58.70737942677956,314,41,1007,16.351783054980263,0.2271378005332922,0.23810851049240925,74.03658959268607
10,24.410833666292817,55.772007305161935,364,38,1031,14.131713012140365,0.2514971816771044,0.28306078866537426,39.82652006285699
10,24.485016348631383,58.26843417482308,339,41,912,19.97,0.24619430956250207,0.23570400694517368,55.026529418031636
10,24.88114162730413,54.260590235225784,400,44,1000,16.538666240938625,0.26321992603777616,0.24639114055825254,3.527492324547218
10,25.952603278564574,56.04364467390545,347,41,957,13.790143915522826,0.20545445376005672,0.2730621135664223,40.22382174239393
10,25.072553048065675,52.43200335391725,340,40,985,18.85211826658788,0.22030965847551626,0.2400953537151078,37.58444750019961
10,25.399347639231877,51.61082545422423,390,40,950,16.548830458567377,0.27605427151884954,0.2669775487691886,65.23245789768417
10,24.63241609338603,51.57384893169925,325,43,926,16.98794157643854,0.20718965607160678,0.23443645633767424,68.69676101919396
10,25.503739527489678,50.171824378800615,365,36,1024,17.037185780425236,0.25459644317973495,0.2688798813823325,76.00689607601205
10,25.333285901225953,55.92078986058512,335,41,1023,17.310115808610323,0.25460201194049203,0.2607727626487091,71.22480954903276
10,25.108556892900673,53.210651432719146,385,40,962,12.960216858531155,0.2740206129555068,0.24009393061435474,35.627374420284326
10,24.378682441301482,50.01,388,43,909,18.60877736597969,0.3,0.27942812228452996,29.833290174680016
10,24.057934066356285,55.96191224080271,382,39,1057,12.827109124745427,0.2219584723216677,0.21073509463612344,61.564115676123116
10,25.62872492821536,52.20617117916969,320,41,918,14.53546919093517,0.21474782852763485,0.2437331597224146,24.139790842966054
10,24.635948230109204,53.22580916770284,347,37,950,10.0,0.26274888899911314,0.2785948969765323,63.3604781945831
10,24.480033500561177,54.67980263857278,389,45,989,10.887738373336015,0.2756680560369188,0.2598007460189124,54.57441980220719
10,24.505718290444324,50.01,380,40,1014,19.332816995445786,0.24940577406452652,0.2350848563262382,41.24119055000424
10,24.0,58.46966808884166,349,45,989,11.646943254557586,0.22022871217568774,0.27393461020311827,23.42728869139286
10,26.0,57.0093300851874,350,35,915,16.797985076597932,0.27089117145114666,0.2877648971747646,42.87454020603936
10,25.23767340039386,50.01,363,38,1034,13.360337183929785,0.28158981734602667,0.2144620398049934,70.36901770019759
10,24.967662238890195,50.01,323,38,922,10.755296251414112,0.2335797621252315,0.22293117016336486,57.026245952438536
10,25.472970896622854,50.01,383,43,1092,15.104573669823838,0.2459669564567178,0.25561568007537355,39.0725979737131
10,24.996732698939798,54.517820017930035,301,35,1044,18.309506526302492,0.2616662945978569,0.27293802951401586,55.603466294602114
10,25.338888224346064,54.9129625382227,300,35,1054,14.121990645905258,0.27263242178253394,0.2736527439121146,7.306353174930255
10,25.082415576050476,55.24642219157911,375,43,997,12.07976358535748,0.2294068153566609,0.21979157576028469,75.533937478839
10,24.422270796500023,55.70073211401669,321,35,954,14.139548723976976,0.2505090172471095,0.2536766243304265,79.46715143143936
10,26.0,51.94036754685401,321,42,922,17.561284541450323,0.25909764185537354,0.2595543498787177,46.79603575976764
10,24.789775068929032,52.47727850685374,377,36,1090,17.180641739739993,0.2413798131951167,0.22725736613350028,74.81502347043704
10,24.381907684757874,51.794821506354445,370,40,1027,19.97,0.24480932446317002,0.2607338416064616,5.774217426427782
10,25.585946543655567,55.708740927604595,354,35,1083,12.412862807083028,0.2220841104360563,0.2734423071075522,71.89015333073588
10,24.305785106447846,53.85563458839715,332,36,1072,16.4264730252062,0.2283813910500167,0.22352310707256673,16.427695050272632
10,25.455252786514023,57.771162347968925,364,42,1020,13.73028826100244,0.2276637557201996,0.26087703842885696,1.062398667399208
10,24.818682303417084,59.99,343,36,985,18.536983737393356,0.2,0.2598049328958914,47.86336072711864
10,24.77650129927832,53.86630834893865,341,36,1066,16.920618759374396,0.24116264564607126,0.2292514566144842,29.981377906723328
10,25.54478391440848,57.555721046062416,365,41,945,14.948214927081185,0.2,0.21856362269385463,27.124978724517195
10,24.843125040444097,55.73089275614692,344,38,982,12.774845734756664,0.2707351976888003,0.2655641129185739,27.08152859303186
10,25.394497126027666,51.635521397308665,370,38,956,19.97,0.2735896472340145,0.2791714829350074,5.494392043092374
10,24.801004617830053,53.164094908393864,343,43,918,15.476254235626262,0.25872244882521406,0.24683138220833534,76.33854642445108
10,24.943489581063652,52.137379365044495,339,37,1008,16.813252938669937,0.23159037020012174,0.21,47.07447169536749
10,24.25867761905317,51.66378275156771,332,43,941,18.544218170849188,0.2365851230337093,0.22800714691717025,19.515282447126424
10,25.254822099022665,54.00036314814512,363,36,1027,12.603098252949753,0.2002652660027233,0.2606365750125361,38.21151113862793
10,24.63067728746953,58.56963033808387,316,41,1064,10.143445281355342,0.24521112671404524,0.26527151989189274,44.98812495606107
10,24.016224881802156,54.08153600261582,362,40,902,13.831745119323239,0.2479359974656863,0.24278407386796022,80.9479531454807
10,25.23844450331678,50.573018142013815,384,41,1090,13.597105447596766,0.2673299315689412,0.23824170399357333,25.04307805288842
10,25.9856392265046,55.7544680860553,315,39,988,14.297957437677766,0.24820935622021661,0.241483681477762,49.222424508366096
10,25.02091073930761,51.2633891665223,375,43,1098,17.14695610594979,0.26014045257536794,0.25388056324232855,60.17430979424078
10,26.0,56.47145862783799,347,39,933,17.424645932618176,0.25113251507722256,0.25741882726724874,60.441055262293986
10,24.306497203823596,53.279793994893105,318,45,960,13.465898674397533,0.27018528460783764,0.22364457003353563,9.356496854053223
10,25.092832744510538,53.528317646906444,308,45,1028,14.156406854379696,0.25540074367457144,0.23759313424997902,16.81218990465272
10,24.62740712391304,52.38533210704421,319,37,1066,14.02845817061976,0.2759864769242108,0.24102339321356406,56.7092189163132
10,24.0,54.091154575243195,309,38,901,13.35943204366112,0.2228188643752927,0.2608153237580668,52.34784366488916
10,26.0,51.76872418748852,315,36,1026,16.31526573706025,0.28592028108537637,0.2372848922192948,58.35135912633068
10,24.712300366767423,51.70710917549642,365,44,953,18.736524385544325,0.25045552396138937,0.29,79.90609589818031
10,25.088159945766098,54.50867991074025,316,39,983,12.202952655055888,0.2602770157967753,0.21,44.51286579473879
10,25.669806872130273,55.37376830447155,365,39,1002,13.734237918209276,0.27289230177535356,0.24230266646125473,56.36355522214758
10,25.085650325394283,50.01,342,37,901,13.628777812931567,0.270406699687168,0.2756033603044958,21.033689518377532
10,24.775860572858516,56.90333035317686,399,40,1007,12.583287907559463,0.24902287892584482,0.22371272129752476,41.33397309199922
10,24.537061614593085,56.752560265601545,389,43,1086,19.932401115157294,0.28124681025002723,0.2350183301293568,65.84351219617506
10,24.627963585704947,56.82320063031535,312,44,900,16.38542974678239,0.23142230185531765,0.23316500696557904,54.82825155791592
10,25.12784578557883,50.4665925053446,396,39,914,12.679351135815875,0.21620991230119566,0.21823860636487669,23.497169050185214
10,25.51875023256096,55.99818626231839,342,40,1038,18.547513575563244,0.26506755085480027,0.2486183499760106,7.241698454624558
10,24.560459848212627,54.98384350102187,349,38,1004,11.927729465078665,0.20311958048017426,0.23676070500034754,63.01062978013686
10,25.879833117175135,59.49164072131955,328,38,1031,15.922187451967275,0.2630827370026401,0.22911770021724467,42.040661499062175
10,25.123651778052125,59.004832614778934,382,40,1015,10.208597902302913,0.21693737826635018,0.2478239319311692,75.54140386338436
10,25.536633075883497,56.00540747369495,375,42,987,18.712563651207496,0.26284161372691783,0.29,45.432743353087574
10,25.181454965854563,55.027093201767045,323,39,904,16.740087702755726,0.22795034708152961,0.23909795060356295,31.248032198507254
10,24.93381686438534,54.19642094943822,302,37,977,18.41582638221943,0.2653626987195986,0.29,14.857061625833643
10,24.939840275484254,53.33981556937022,398,43,1098,14.056236044309685,0.29452598011084413,0.2583154260701662,30.809426730334465
10,24.4331104946145,58.473540584028186,329,42,912,13.413880661365107,0.24202604298534844,0.29,65.66487321217531
10,25.685398799414298,59.99,327,41,1063,15.46197666799131,0.2441367799989616,0.2156382577242083,69.1642924108013
10,25.870896301443413,55.12342822897543,395,41,1084,17.815817622973757,0.27635714305652903,0.22503259555633237,14.092866007590265
10,25.564941431448133,57.40673957356308,348,41,1039,13.544268711593325,0.2526438719748851,0.25494003582896646,25.84328245431465
10,25.156338279619344,52.73891061723511,378,41,972,14.604218736770973,0.2616479064731375,0.2819355085772739,6.407611314406022
10,25.053495299009207,52.349071535713556,326,44,948,13.819532115042584,0.26736524950530655,0.2804461618624243,18.58401196802124
10,25.104900490241317,55.59170654976355,389,45,1061,15.746218459939293,0.2614765143390814,0.2418775596962552,82.69881310977601
10,24.58647267397596,50.59339471372682,377,35,991,16.184975881776012,0.2588848448181644,0.2792881774013754,46.242807289384906
10,26.0,50.01,323,35,905,13.641939356674534,0.24032249553878884,0.27225605460300467,13.75323597773112
10,24.92793749279968,57.08504716607064,387,43,1063,13.799107997975495,0.21981103410171057,0.2250890347944061,40.731463290682946
10,24.585792373571135,57.664303210292076,395,43,926,12.402333351951253,0.22393353668092997,0.26001049353246625,5.57260204294224
10,25.32034901046308,51.9219277889733,387,44,1083,19.97,0.2718191107937004,0.24443239142722828,58.61845219547164
10,25.28607568352515,53.92688315726946,332,42,960,14.61195471247776,0.20314202008202434,0.2642759863338684,45.715890634683895
10,24.798957297691032,58.53694636412609,391,38,1086,14.20619154969319,0.27517963549432334,0.24431394789594812,33.13934982971592
10,24.546533488395692,55.840123987418444,352,38,1097,17.374618066090832,0.3,0.276655734225555,65.36609534809664
10,25.56059670176479,55.972786978076954,352,35,916,15.53139877396713,0.29775080581917446,0.29,72.13987621267837
10,25.423677019960852,55.75456579706941,371,39,1056,15.630698753396707,0.28344963685043334,0.23571474682841353,50.672081760645426
10,24.0,54.99447166060037,323,38,1096,14.462182294429885,0.24869468459240668,0.29,81.68904885017189
10,25.8747282413706,58.20290225771268,341,36,916,12.643192273675869,0.23519771904305503,0.28442318441451586,7.32286273668684
10,25.983947087818315,58.00401676537194,340,36,1075,13.219567099597217,0.2158379875965467,0.21,57.40252297531656
10,25.520505388644697,56.97574191705949,329,40,1060,16.19970458163684,0.2112481767835402,0.21,80.58046500386504
10,25.16158432135503,57.040281631068986,305,45,996,18.569188976269782,0.25995992027202214,0.29,14.219736638478787
10,24.970681588466597,53.579836876073806,333,38,1060,15.57020422116847,0.26760964822810285,0.22273238260292028,46.03047541692327
10,24.31305269896626,59.99,317,43,1062,13.546757071189841,0.2,0.25130568597639585,45.23188685835249
10,25.346978273680158,58.18182900822973,309,41,936,15.49122168863668,0.2886733799620373,0.2256964729132496,27.665792826576926
10,24.972387057921228,55.06225752918584,301,39,956,17.51780744868399,0.26219300193843303,0.24106885461894687,8.663906083342319
10,25.174769202277673,53.36430334250881,337,43,992,14.514577610102467,0.2616016162967675,0.2377548896837587,81.4338858540396
10,24.60461438788003,56.84831014094835,346,35,1096,13.150229440923319,0.2583873976263456,0.248885378449473,76.0627072573274
10,25.70603917751751,54.02555792412143,333,42,1020,16.628052788187276,0.24827472801559475,0.22816741238198623,21.751463690989777
10,24.96992621007236,54.503964864081496,338,43,987,12.961930007877681,0.256725157238063,0.23417562197965988,59.891515375378994
10,24.34083980668504,56.1881798179693,389,38,1045,16.06946266592805,0.24513894448188733,0.25957228327151655,64.40702296830288
10,25.38598159603911,55.83651788241968,309,40,1069,15.837506558577667,0.26666659759625455,0.29,81.49919001038398
10,24.779288583295294,56.544265218847094,334,39,994,18.259033453664863,0.23252544928483013,0.21154559817614751,11.668576579503762
10,24.54687586224675,52.18377736226826,353,42,999,15.650333912456077,0.3,0.25318960579329813,67.80988225359982
10,24.188672349140273,53.92764209481364,317,36,908,19.051798652648266,0.2784512608534936,0.29,24.16322429602379
10,25.15768504866589,52.097010717152386,388,42,1023,14.548565753838641,0.2995068151753934,0.22591102859385506,33.94989120824423
10,24.181001173494515,54.39420141642426,377,40,1007,15.634608161575981,0.2314911884593518,0.24608274340654454,28.73188239462087
10,25.519187548104433,52.85710872689632,350,45,1022,17.27519538924495,0.2760002371584346,0.29,20.234874083818422
10,24.91114729240915,56.19650659898053,329,39,1079,14.590017987001179,0.23538534246172663,0.25433928682113216,78.76828452897114
10,25.122610315279044,53.882917190921695,323,37,939,14.638882709538278,0.252180647088006,0.23130948569509158,27.044994717143283
10,25.916923231639494,50.97427224635416,394,44,1088,15.506572134787294,0.2549337990289452,0.2631462915982182,12.89705538514306
10,24.269269412167972,55.24302102674661,397,39,967,12.762152396810603,0.2406716337026227,0.21,28.36978810106569
10,24.67284819056701,51.821221637960406,371,38,1065,16.489369353014155,0.2840083618509378,0.2268029335081669,47.00333416795413
10,25.914395963972677,52.94979057538065,330,38,1064,11.505927416163349,0.2283226212270546,0.2663046304268546,4.874599852574253
10,25.47676984783014,54.599118544496775,310,43,972,10.880906863585512,0.22710864378523873,0.2555148808860682,51.92271748952432
10,24.6907306637965,54.577689128777415,301,41,926,19.114078440867065,0.25186420968735734,0.2588666780414415,27.58143498453503
10,25.07790245093264,53.34206096939914,307,35,931,11.198018108916372,0.2470627942373185,0.253869834336848,7.158968599930079
10,24.0,51.58102996474945,323,43,1019,14.382279663477222,0.2862911460977536,0.2451454661515929,81.0900232002584
10,24.81573395892152,51.34887209439329,312,36,921,19.115944346597722,0.2448427571703914,0.21650824586995365,52.02410500241431
10,24.701410356710678,53.87630406639399,400,44,1066,15.169708932696292,0.23560058370575931,0.29,14.120156721897267
10,24.896363792585298,55.69988278795152,393,39,963,15.524076194295624,0.2588542694374467,0.29,0.8269617681522046
10,25.090902885076716,52.774683185272956,377,38,1067,16.69336594192263,0.24936247159382255,0.231084711446861,13.785927082551698
10,25.477093575670327,55.88842685953885,318,38,1004,11.666501636151516,0.23463987923518762,0.2414591468660768,71.66654573422436
10,24.79355624164291,56.333822826965616,359,36,1098,17.266093220940913,0.24889189629590416,0.2794744029166392,72.0172345531667
10,24.413952170560947,54.98599665921037,388,37,1081,17.0732644811436,0.2264296090770169,0.25342333715066223,57.35603401639133
10,25.12496242684754,54.044882535734885,375,41,922,13.908274259510174,0.23000547815329847,0.23778070127013337,67.71402211591173
10,25.892031441775217,57.12204980752252,333,44,1002,17.161238615410657,0.25893023520710035,0.26724339763291594,63.413674593645744
10,24.662711699411183,55.603862553327225,390,39,952,17.220592707761067,0.26020266403035736,0.2601994757614252,35.7471723037865
10,25.81534509653446,53.93371869679558,327,35,1067,15.169603130040663,0.2646666561726016,0.27020543006167425,45.78851409056123
10,24.891261105576177,53.6097424195406,349,38,1015,17.106566356908473,0.2915716128178306,0.2895757852426273,18.450985723347436
10,24.576052574943617,55.99305161392599,304,42,1028,16.25695370042661,0.2567176596338027,0.2659862621879095,70.33416988669401
10,24.42730427720068,54.48865963746748,377,36,988,17.612051403892824,0.2715556662121941,0.27405308721999466,44.44023686453562
10,24.725909007366003,54.05694898607607,398,36,1018,10.853029187159773,0.29544550448031454,0.2165148198969856,71.56575609961833
10,25.394889144447323,54.54854479365599,384,37,1079,17.20846539030431,0.2652970820309458,0.2879296850423777,39.83551219819164
10,25.152078343353143,57.33462931668765,364,43,950,15.615300908976744,0.2079655380175896,0.2600109405897535,71.00056982319822
10,24.18517670246261,54.50117431405998,315,45,909,10.212233895009899,0.20564782252021802,0.26041236901615555,31.05872078234672
10,25.34630362258083,56.107432929581336,363,35,1071,14.908015024866904,0.22733218834826432,0.22607988333560228,66.75520207815194
10,24.0,51.57028963936105,385,45,951,10.0,0.24442409508878596,0.2682891248187297,13.79535967055324
10,25.16267832182375,56.02729398945226,321,36,1079,14.37983638118236,0.2518127447521135,0.26334522003198607,10.443393666503912
10,25.046634966926437,54.286489649044825,360,35,978,17.995320031890557,0.2548853210464794,0.24122943579012035,26.89948198438733
10,25.47827508889462,53.10546919916341,323,42,992,10.0,0.22142250266997138,0.2163145316345386,25.10143454684054
10,25.775928363130408,52.40960908731642,320,37,1009,18.399667829695133,0.23568724288679177,0.2782417794034078,14.415306010809733
10,25.74027518354877,57.33238775133059,321,41,977,10.0,0.23590636699167133,0.2779778299094387,81.22031827513307
10,25.981597985928097,55.79230663895997,344,36,955,13.106178310863747,0.27045796057719124,0.21452568142268683,10.069103869391984
10,25.232803277746832,58.34468263259784,350,44,1034,14.901563851760061,0.22630933137210152,0.2575552075473033,45.19443225491385
10,24.432060398932276,55.042133076378384,364,40,959,14.10227326915611,0.2512055197284924,0.26672718296345854,25.636389396078272
10,24.491668286110382,55.150427035014964,314,40,965,11.594500897451475,0.24391146807049363,0.23562234699222273,56.39820682605464
10,25.991809164336097,52.786388560023774,356,40,958,12.098463395862595,0.28107017279321594,0.2177693025426903,82.62226982827309
10,24.0,54.323856688943785,342,44,1095,17.72664599270145,0.259355507497789,0.25117443369420195,43.3883202567025
10,26.0,55.75611363820549,393,38,1026,19.895564544682063,0.2507686313272296,0.27623591963579536,41.51359647294059
10,25.70000599898536,55.82223526062907,316,44,904,15.865534205127185,0.2661120193693775,0.2618306169942266,16.88624462437894
10,25.34113978785109,50.01,394,37,1098,17.771143099315555,0.23046359983532033,0.25255674666114725,51.664564798328705
10,24.922267682378603,53.5032666225764,340,44,1022,15.60399284614153,0.24595600553890085,0.24082715268727442,83.5964018957954
10,24.527918498488102,56.17379885753859,311,36,1040,13.172583473815923,0.2704726571389568,0.25901442536974373,40.36491981483831
10,24.86312751692298,53.06027475820665,338,43,960,15.24056626819438,0.25886352522549433,0.21,13.890384286522336
10,24.506403574344755,56.57309209793714,384,36,1017,17.180720912409775,0.24287331023454217,0.288191497043662,12.185957942729173
10,25.133062286389787,53.210461178789366,368,35,1025,11.851502101883817,0.29701180400357474,0.2517279641967798,45.46672282419752
10,25.600843262039497,53.57379467459715,362,44,1066,11.607424878755715,0.2648821633525532,0.2784551842668834,48.968903403632815
10,24.0,56.2726818225904,339,44,924,15.902655440763336,0.2825449050594752,0.21,41.474067028733316
10,25.196131749488526,55.53197242097419,392,40,1093,13.918755746058384,0.24065905686759265,0.24361754084823437,32.882292742738066
10,24.810562196566462,59.99,314,38,1097,11.10889712557321,0.25651897165438814,0.24761394320935254,83.43901233113488
10,24.383938464793257,51.71908384624171,379,45,1027,11.457129838255298,0.26172353416098393,0.22445648962846548,67.371540904595
10,25.24438208360649,58.13390761063806,328,35,906,14.769280083596643,0.26478295925338197,0.25835642738385717,5.355930342100367
10,24.696262514840225,53.39543361642869,323,39,1012,12.009530196103565,0.23040024055174274,0.2510829404074817,41.44618438393917
10,25.333586064000006,58.433345269291806,329,44,909,13.784711321494422,0.26990555037336417,0.26619705584965225,48.17743191822985
10,25.20421831013399,57.75437998523849,316,45,1061,12.612045629056201,0.2478403708690918,0.22153034053211768,45.32202250819108
10,25.22673737107628,57.124251803334495,395,41,1064,17.871240639508002,0.24095740507613414,0.23921480883739282,22.046973323227906
10,24.879751146286996,53.66994479065233,387,41,965,18.81682500538507,0.22559162189155252,0.25846509384012706,55.00036784472244
10,25.374569182002773,50.01,397,44,937,15.86874146618923,0.25805988778384603,0.26998503549493624,81.32716589001407
10,24.302467034780545,55.290297118893456,367,45,1075,10.614894463725134,0.2161855420671391,0.2447659151654781,24.55620312557708
10,25.721889376733795,54.68377573940302,366,43,954,15.513207750224574,0.2661288325502375,0.22451019590502502,17.799881028988608
10,24.955025328959497,56.35099901569276,305,35,968,18.686161378236182,0.24810539180514185,0.26454049197853086,5.235309924543718
10,25.61852865083514,50.01,352,42,988,10.60354253881452,0.21639653683806165,0.23905718215686975,58.56413351308525
10,24.0,58.10815485168684,321,35,984,13.430875119682169,0.24303244426470086,0.25149585795230306,5.817609248288905
10,24.337640588111924,50.01,378,38,1087,13.82300722131832,0.2126023048993451,0.25631852053936277,17.92769261605387
10,26.0,56.177415821204875,363,39,948,11.925730753028844,0.24562051351439862,0.2548534618052717,13.342287871872006
10,24.751747032155574,54.43387207266883,319,41,1085,19.15658033240425,0.26497470421673863,0.21,25.915095340595297
10,25.437169954332205,56.28807156140127,329,45,944,15.877138660619611,0.2432274250630477,0.2528930733174393,74.26773616560975
10,24.63918442170626,52.64318605630377,389,45,970,15.497420599339886,0.3,0.23860125611437352,70.48160998146115
10,24.71670067138233,54.56346619286731,379,38,945,14.122885801969945,0.3,0.2877738434707431,29.457969723602773
10,25.291334126664392,53.66164026771052,400,36,1042,12.295106026681884,0.29066587227526586,0.23883227764871934,24.899723714404303
10,24.921350535951795,57.042670517280776,374,43,998,13.879263372874734,0.20258035566759405,0.22044950269246058,4.813506160712619
10,24.72822102791547,56.69073669963133,387,45,1053,19.97,0.2230360620743732,0.24881413004267383,36.13274380168268
10,25.5182418089073,56.15162514845513,397,35,1075,17.927015656760744,0.25199455199512655,0.23149100441945414,77.97732171121348
10,24.182223820010694,55.603652534765295,323,35,1007,15.94668160753499,0.21533579075647544,0.23285362588066752,38.829277277792414
10,25.52353253451693,53.92184163434942,381,44,1022,12.197447123808937,0.23915465084291157,0.25510424161587325,5.806010756850132
10,24.920301525604792,57.07285193400991,300,43,1023,11.088870952766584,0.2926050300929243,0.287576915969708,45.24288052717257
10,24.32885756509719,56.14065689020996,354,37,951,10.0,0.2697298972945063,0.2367442036925816,35.78355682459883
10,26.0,51.44267993580292,393,36,950,17.51331804774101,0.21590957816881542,0.2456742800660281,71.64487795265751
10,25.23241186832327,52.939287254346425,311,37,1014,13.221471860699873,0.24796622096261356,0.2523648176971241,65.60279550231749
10,25.00551429674846,51.216904036667685,376,44,1039,12.601972681764343,0.24444695086396623,0.24358987932312579,40.686865725339764
10,25.766063692600497,54.05747385702032,352,38,1058,19.97,0.2240498501563634,0.24313854627497355,69.4896961315102
10,24.93222937781279,55.0425033746648,305,44,948,16.837020150780162,0.24855891430961935,0.24112387864253898,70.10836086656221
10,25.429089795085943,57.80876371507166,339,43,1085,17.841469069165598,0.2571679769106578,0.2494633382635473,65.7855516953375
10,26.0,56.57192798439141,389,36,1027,12.751371552867832,0.2434462291381437,0.24431338934565752,55.30390518474928
10,24.565631078056754,55.20394723638447,323,38,900,16.34546339567942,0.2141613783549072,0.22811928348435428,36.650441238405264
10,24.261728076339555,56.128775128646716,345,45,939,13.23984563649357,0.2559132894429734,0.25934781402079066,4.004766569167563
10,25.575548160920764,54.644026145309226,347,36,1096,17.598319833218866,0.23398398672037268,0.2584907208828791,28.522013414897447
10,24.832063989484386,55.37666245773175,334,36,1089,16.247344117691114,0.22405955295681848,0.2517014373518217,65.36130812202033
10,24.0,55.987207984402424,372,39,1030,16.79130221861155,0.25660712557672144,0.25016309959629535,71.44931487781878
10,25.408825660636648,57.562764793709924,395,36,904,19.49725169480659,0.2878534684486353,0.26589348205953256,16.27350772914717
10,24.976003798498994,57.301517063253826,378,38,1051,14.626125864782356,0.2613353010062275,0.21474546718375187,46.155003226431404
10,24.991947048482277,57.815328230969286,320,38,1016,13.398898180587171,0.298996512712277,0.2617907483008059,66.300936760103
10,25.429017404441957,57.11187896831412,347,39,954,10.0,0.25518616770160935,0.23785564079897423,84.8973051864986
10,25.250985741661683,57.386629721802606,301,41,992,14.447850621222196,0.28664152049464847,0.2830666458032878,21.56786435241298
10,24.661410551584424,59.55153484538973,314,38,907,15.987382977692196,0.22013374451310747,0.2854766374567534,42.738520688316
10,24.6953042582915,54.55528316744459,324,39,1074,15.226301427490908,0.21307806978380117,0.26884359492723686,46.44686002552984
10,24.804364946005798,52.51642669042642,364,44,1038,17.020474682711114,0.2775103010927306,0.2546121394839791,19.39725655461771
10,25.537234515964737,57.03867396743548,391,43,1091,13.637705606695135,0.2566808835181886,0.25170359215933324,49.30101023520857
10,25.645830152532543,51.30663944761071,392,35,907,11.979842361478655,0.23249101562330923,0.21527833674823413,27.215230357433544
10,25.167537976839792,51.972683478233705,345,41,1015,12.91324785686775,0.3,0.2787425258631868,17.353144068743052
10,26.0,54.61059195634286,324,35,1000,10.0,0.2442405950021209,0.28091764099395433,12.099429261257228
10,25.475254711205316,57.37053080629824,351,35,980,16.539752203998948,0.3,0.285310909240282,18.556796852912825
10,24.860781008058936,50.84792979991604,315,40,1099,12.581949091601665,0.24585804120373753,0.2517640805856886,17.69757544148039
10,24.924956769345318,56.58495432434766,354,37,1028,15.648421979352335,0.2790903058096289,0.2641694679376965,82.560002567147
10,24.745460968714514,52.03869040932525,372,40,1004,10.416136161211597,0.22533183968704731,0.27535526858719817,59.35158350355845
10,24.89216959766923,51.63068108749981,373,38,924,10.0,0.2,0.25693339413113964,13.259599231457303
10,25.765493625582355,54.76073582009215,347,40,946,15.271292023984666,0.24865929783079668,0.2499147052554329,32.15853169490213
10,25.528594928809255,54.52107091437674,310,37,926,17.812027711901713,0.25976087048036955,0.23694593243946815,35.03330587301588
10,24.0,51.68114601298582,321,39,1044,11.855858166092721,0.23643688094111565,0.25078172857952624,33.23433280718667
10,25.54480774291036,54.80625368025033,357,45,931,11.788333996006855,0.21302574147413897,0.27411006993187953,56.948260509853164
10,24.944847257558237,57.24283869383655,333,42,900,15.713251715279442,0.2430403416870541,0.2612706236660508,37.267235436260506
10,24.72819108795853,59.51562346527657,363,39,1054,16.774755694397005,0.2669134039631204,0.22888984100854848,1.6928582863239705
10,24.47417567519912,57.13522649875242,354,43,988,16.8080243481262,0.28752836853770913,0.25772754446881874,49.78828526500201
10,25.854512399681667,55.03562603562058,326,39,991,13.039401809459342,0.21473457157900366,0.22114936446170508,84.61294192729325
10,24.695567522489302,55.42902710854987,377,42,926,17.188095626112386,0.26983332147446953,0.24579705603772684,81.22028086320243
10,24.626925057435283,59.99,393,43,948,13.12629761344223,0.2145851264913879,0.22156202455540525,35.87926463513655
10,24.96906981438937,53.11786487215743,362,42,996,15.654102870378868,0.2558875360804592,0.27629475088975547,69.64269319453524
10,25.20288465753599,54.56500208917778,301,41,993,12.274259063736315,0.22212644651356997,0.2708065146680848,68.69469137883694
10,24.94279337359429,53.1886399790059,314,36,934,13.595187744562223,0.24137635966792623,0.23775454576510285,27.858565459590903
10,25.473434623061404,59.58032995482393,366,44,1089,12.752972347896161,0.29454680654289167,0.2709054531016921,54.9044644906596
10,25.40015366559414,52.651941578909856,393,38,1011,19.4055362900277,0.2545619248566244,0.23410607844654122,77.64172358615227
10,25.064427313740232,56.01065168627591,368,44,958,19.97,0.20476282576335825,0.23040500502732028,24.64616541078378
10,25.740074397298326,55.79204433768722,352,35,1065,10.0,0.24035659612209048,0.2206124553304735,84.30197218936732
10,24.27991776242922,51.3262630746353,310,43,1042,16.306953697980177,0.25317564183905344,0.22998043839290638,56.1708503616221
10,25.190154910600228,54.07578542636566,327,42,979,15.362177497458035,0.2532931537839095,0.24201141579322236,48.638639992455964
10,24.240729005248742,55.96583179184843,314,45,972,13.25970118456643,0.2686012837490369,0.27097361392964797,58.226775241317114
10,25.527255887422328,52.13642366022959,381,41,1010,19.802381737409167,0.22396024453022448,0.21950975845123594,31.002094098164708
10,25.82021091686962,52.736818021233155,335,44,972,15.848289122879759,0.21926871356340646,0.23217206369684323,61.19823324142765
10,25.19197023192947,51.416887444383605,337,43,980,12.160744995098032,0.25633196098415884,0.2893125510770401,64.44289250799504
10,24.947164331250637,53.48016146609007,377,39,988,10.0,0.27361427347246814,0.24603302249681527,35.64921084281992
10,25.346976246468,53.696204466960786,376,39,1057,17.357301467808753,0.23810594228268345,0.2301730586109606,10.54268334772764
10,25.472550693247374,55.29895640242918,348,35,1023,13.979007791961907,0.24744765910948302,0.21023071205196306,65.10298396461474
10,25.450532596656764,53.35782561984234,380,43,975,16.983316329077926,0.29582429205121824,0.2611041092548911,41.41777935665755
10,25.522387734629387,53.33892514380601,366,45,1016,17.297676285228345,0.23767908656609,0.27222240707030887,20.086007043966386
10,25.09166453957355,56.87019193570877,330,41,1043,12.938909321800354,0.2617714390790364,0.25734633609965746,1.7845770408074468
10,24.635973869553943,50.01,395,36,904,15.196280435626694,0.288969954208569,0.27638568220695575,82.69112995553465
